,path,label,cnn_vectors,pca_vectors,features_array
116,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/80_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.09330845, 0.        , 0.1778612 , ..., 0.        , 0.34184238,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -3.19854254,  -5.90379824, -14.07545431,  -4.10236582,
         0.15387341,   3.41992673,   4.13920006,  -5.74405816,
        -0.6421141 ,  -2.13692405,   4.96993749,   0.46680445,
         5.46175813,  -4.15027193,  -4.89331009,   4.51342994,
         3.18934508,   1.13775657,  -1.69407171,  -1.15757311])}","[ -3.1985426   -5.903798   -14.075455    -4.102366     0.15387341
   3.4199266    4.1392      -5.744058    -0.6421141   -2.136924
   4.9699373    0.46680444   5.461758    -4.150272    -4.89331
   4.51343      3.1893451    1.1377566   -1.6940717   -1.1575731 ]"
117,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/90_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.29394153, 0.        , 0.13008028, ..., 0.        , 0.26900131,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.53418923,  -1.93972976, -14.30082046,  -4.09320968,
         0.40044258,   2.37174498,   2.14697373,  -1.74031018,
        -0.93382757,  -0.67892574,   2.72557022,   2.46169819,
         3.73231765,  -2.79124493,  -3.80121077,   3.3752406 ,
         2.66234469,   1.88252046,  -2.96649021,  -0.70828343])}","[ -2.5341892   -1.9397298  -14.30082     -4.0932097    0.40044257
   2.3717449    2.1469738   -1.7403102   -0.9338276   -0.67892575
   2.7255702    2.4616983    3.7323177   -2.791245    -3.8012109
   3.3752406    2.6623447    1.8825204   -2.9664903   -0.7082834 ]"
118,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/76_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.86780328, 0.        , 0.        , ..., 0.        , 0.21820664,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.04498087,  -4.62220235, -13.21526467,  -2.90033184,
         0.64604295,  -0.11912125,   6.40678059,  -6.15093847,
        -2.00979153,  -3.18608412,   4.94929651,  -1.19146607,
         3.2423888 ,  -4.26501747,  -4.54366875,   3.53072999,
         2.47684805,   2.20963072,  -2.44578357,  -0.97503316])}","[ -2.0449808   -4.6222024  -13.215264    -2.9003317    0.64604294
  -0.11912125   6.4067807   -6.1509385   -2.0097916   -3.186084
   4.9492965   -1.1914661    3.2423887   -4.2650175   -4.5436687
   3.53073      2.4768481    2.2096307   -2.4457836   -0.97503316]"
119,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_57_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.85716373, 0.        , 0.00958925, ..., 0.        , 0.01629772,
       0.03950217])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.55719242,  -3.54597755, -10.59347971,  -5.31024584,
         4.60067781,  -1.79791666,   3.4551301 ,  -5.62729261,
        -1.57277111,  -4.25362605,   3.35161764,   0.67141417,
         4.03963674,  -2.13673353,  -5.02311903,   4.90148992,
         0.99261537,  -0.42142129,  -1.92512158,  -0.85821164])}","[-17.557192    -3.5459776  -10.59348     -5.310246     4.600678
  -1.7979167    3.45513     -5.6272926   -1.5727711   -4.253626
   3.3516176    0.6714142    4.0396366   -2.1367335   -5.023119
   4.9014897    0.9926154   -0.4214213   -1.9251215   -0.85821164]"
120,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_53_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.19227409, 0.04757624, 0.11930915, ..., 0.        , 0.00813703,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.26694742,  -3.05087984, -10.8597599 ,  -8.00030322,
         3.35189575,  -0.38398332,   2.03793087,  -3.79315502,
        -1.95016449,  -5.15451431,   2.800656  ,  -0.84576625,
         4.51668292,  -2.44027827,  -3.00522785,   3.65164122,
         1.39893417,   2.20651976,  -4.24149659,  -1.46651926])}","[-17.266947    -3.05088    -10.85976     -8.000303     3.3518958
  -0.3839833    2.037931    -3.793155    -1.9501644   -5.1545143
   2.800656    -0.84576625   4.516683    -2.4402783   -3.0052278
   3.6516411    1.3989341    2.2065198   -4.2414966   -1.4665192 ]"
121,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_32_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([8.68016601e-01, 1.55257201e-03, 1.76694229e-01, ...,
       0.00000000e+00, 5.36785228e-04, 4.81361561e-02])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-18.2218175 , -11.71054445, -12.33594381,  -6.60196271,
         1.06528044,   7.48647352,   5.19988654,  -5.72586315,
        -2.76921684,  -3.5374575 ,   4.26565697,   2.86175089,
         1.97685196,  -3.16457037,  -2.93169721,   3.90501328,
         1.47732168,   0.59438519,  -4.56694001,  -0.63408739])}","[-18.221817  -11.710545  -12.335944   -6.6019626   1.0652804   7.4864736
   5.1998863  -5.725863   -2.7692168  -3.5374575   4.265657    2.8617508
   1.9768519  -3.1645703  -2.9316971   3.9050133   1.4773216   0.5943852
  -4.56694    -0.6340874]"
122,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_89_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.83088589, 0.        , 0.05017541, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-12.86417222,   3.21315769,  -6.84651246,  -2.12895595,
        -3.05074787,   0.49524213,   5.90686591,  -3.39928982,
        -0.8753694 ,  -4.58306535,   2.78078047,   1.43849495,
         3.72471051,  -3.93375149,  -4.98001747,   3.49500303,
         0.54003046,   2.51996397,  -3.09798206,   0.04886544])}","[-12.864172     3.2131577   -6.8465123   -2.1289558   -3.0507479
   0.49524212   5.906866    -3.3992898   -0.87536937  -4.5830655
   2.7807806    1.4384949    3.7247105   -3.9337516   -4.9800177
   3.495003     0.5400305    2.519964    -3.0979822    0.04886544]"
123,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_83_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.95215654, 0.        , 0.0263283 , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.78679538,   2.28457996, -10.23241115,  -3.56607627,
        -0.83411928,   4.00903969,   3.422408  ,  -2.22306526,
        -2.72430236,  -4.56675114,   4.54599926,  -0.13768078,
         4.23214411,  -3.66257529,  -2.73164674,   3.85002841,
         2.23625592,   3.79989976,  -2.07772766,  -0.08673607])}","[-15.786796     2.28458    -10.232411    -3.5660763   -0.83411926
   4.00904      3.422408    -2.2230654   -2.7243023   -4.566751
   4.545999    -0.13768078   4.232144    -3.6625752   -2.7316468
   3.8500285    2.236256     3.7998998   -2.0777276   -0.08673608]"
124,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/77_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.14270842, 0.        , 0.03939698, ..., 0.        , 0.17464089,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.56368161,  -4.29829111, -13.70250276,  -3.32040238,
         0.53583782,   0.35256607,   4.77247289,  -5.89601284,
        -1.96410711,  -2.37876193,   4.86709406,  -1.67485683,
         3.68072754,  -3.09972661,  -4.4435173 ,   3.52610757,
         1.37399389,   2.10272749,  -1.84211915,  -0.25870166])}","[ -2.5636816   -4.298291   -13.702503    -3.3204024    0.5358378
   0.35256606   4.772473    -5.896013    -1.9641072   -2.378762
   4.867094    -1.6748568    3.6807275   -3.0997267   -4.443517
   3.5261075    1.3739939    2.1027274   -1.8421191   -0.25870165]"
125,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/57_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.33116058, 0.        , 0.07915521, ..., 0.        , 0.11760683,
       0.02428864])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.27425705, -3.93178644, -4.43128655, -3.17366052,  1.80521598,
        2.63852313,  2.21343957, -3.95569487,  0.18887159, -4.24853389,
        4.18083532,  1.69841843,  5.19373296, -5.12223659, -4.37550079,
        3.76086484,  3.44713173,  1.57336136, -1.86693725, -0.6226818 ])}","[-1.2742571  -3.9317865  -4.4312863  -3.1736605   1.805216    2.638523
  2.2134395  -3.955695    0.18887159 -4.2485337   4.1808352   1.6984184
  5.1937327  -5.1222367  -4.3755007   3.7608647   3.4471316   1.5733614
 -1.8669373  -0.6226818 ]"
126,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/81_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.56743574, 0.        , 0.01181867, ..., 0.        , 0.32552427,
       0.01035063])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-3.41791773e+00, -4.30027314e+00, -1.17442254e+01, -2.49730978e+00,
        2.70819657e-01, -1.89366020e+00,  5.61027226e+00, -5.25925576e+00,
       -1.97209930e+00, -2.30272136e+00,  4.97606279e+00, -1.10138965e-02,
        5.50796474e+00, -3.95513587e+00, -4.32161520e+00,  3.32044294e+00,
        1.85496257e+00,  9.78791088e-01, -2.17355978e+00, -4.43920889e-01])}","[-3.41791773e+00 -4.30027294e+00 -1.17442255e+01 -2.49730968e+00
  2.70819664e-01 -1.89366019e+00  5.61027241e+00 -5.25925589e+00
 -1.97209930e+00 -2.30272126e+00  4.97606277e+00 -1.10138962e-02
  5.50796461e+00 -3.95513582e+00 -4.32161522e+00  3.32044291e+00
  1.85496259e+00  9.78791118e-01 -2.17355967e+00 -4.43920881e-01]"
127,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_47_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.68990028, 0.01292459, 0.08156461, ..., 0.        , 0.00927963,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-13.56790296,  -5.48247154,  -8.75796499,  -9.15878416,
         1.2901298 ,  -0.56152182,   4.97838144,  -2.63358743,
        -1.44168587,  -3.37670826,   2.70863599,   0.4650802 ,
         3.8692767 ,  -4.67385403,  -2.35003202,   3.5758398 ,
         1.70754305,   2.62016325,  -1.52068475,  -1.40390079])}","[-13.567903   -5.4824715  -8.757965   -9.158784    1.2901298  -0.5615218
   4.9783816  -2.6335874  -1.4416859  -3.3767083   2.708636    0.4650802
   3.8692768  -4.673854   -2.350032    3.5758398   1.707543    2.6201632
  -1.5206847  -1.4039007]"
128,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_327_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([8.97230208e-01, 1.30589455e-02, 4.00870085e-01, ...,
       0.00000000e+00, 2.20787242e-05, 3.44435149e-03])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-14.64651721, -10.810459  ,  -9.13286844,  -0.14958738,
        -1.48039679,   1.01772762,   3.31525226,  -3.56972881,
        -6.53420975,  -3.07894829,   3.26777133,   0.35054455,
         4.05695036,  -4.06688575,  -3.73304253,   5.34431741,
         1.08965396,   1.75561976,  -3.92348844,   0.62604018])}","[-14.646517   -10.810459    -9.132869    -0.14958738  -1.4803967
   1.0177276    3.3152523   -3.5697289   -6.5342097   -3.0789483
   3.2677712    0.35054454   4.0569506   -4.066886    -3.7330425
   5.3443174    1.089654     1.7556198   -3.9234884    0.62604016]"
129,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_68_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.29241341, 0.01828997, 0.28056777, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-16.24925835,   1.51516124,  -9.47582746,  -1.15438354,
         4.05471013,  -2.10759134,   4.18640889,  -2.67002803,
        -3.53192563,  -1.82691938,   4.50313597,   0.3402195 ,
         5.38936553,  -4.3321822 ,  -4.85937797,   1.23534677,
         2.72450811,   0.79062278,  -2.67968459,  -1.13478893])}","[-16.249258    1.5151613  -9.475827   -1.1543835   4.05471    -2.1075914
   4.186409   -2.670028   -3.5319257  -1.8269193   4.503136    0.3402195
   5.3893657  -4.3321824  -4.859378    1.2353468   2.724508    0.7906228
  -2.6796846  -1.134789 ]"
130,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_87_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.01079202, 0.        , 0.09890679, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-14.90710767,   2.91475046,  -6.84400568,  -1.14864239,
        -2.15644603,   1.7918011 ,   4.94539064,  -3.61475991,
        -1.02078495,  -3.98047681,   3.86135666,   1.29292154,
         4.29331773,  -3.61639579,  -6.18844405,   4.33927372,
         1.22962757,   1.83844918,  -3.2230724 ,  -1.71233912])}","[-14.907107    2.9147506  -6.8440056  -1.1486424  -2.156446    1.7918011
   4.9453907  -3.61476    -1.020785   -3.9804769   3.8613567   1.2929215
   4.293318   -3.6163957  -6.188444    4.339274    1.2296276   1.8384491
  -3.2230723  -1.7123392]"
131,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_97_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([9.04621363e-01, 1.66023001e-02, 1.41723373e-04, ...,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-14.53100477,   1.83464623, -10.49792916,  -1.78720056,
         0.62252347,   3.19129302,   6.34718532,  -5.69229044,
        -0.72098043,  -3.97222873,   2.75736169,   2.02414487,
         3.88417274,  -3.90762558,  -3.31725421,   1.44601266,
         3.4253587 ,   0.83900756,  -1.30297717,  -0.61763063])}","[-14.531005     1.8346462  -10.49793     -1.7872006    0.6225235
   3.191293     6.347185    -5.6922903   -0.7209804   -3.9722288
   2.7573617    2.024145     3.8841727   -3.9076257   -3.3172543
   1.4460126    3.4253588    0.83900756  -1.3029772   -0.6176306 ]"
132,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/83_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.87282407, 0.00200109, 0.00743975, ..., 0.        , 0.31729624,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -3.38358984,  -4.86772873, -13.62740617,  -3.01785788,
         1.10186715,   2.25220717,   4.70891001,  -4.10949646,
        -1.18607674,  -1.71072087,   3.68393345,  -0.76860875,
         4.95412259,  -4.31896522,  -4.65590007,   4.35860748,
         3.0290642 ,   1.70927001,  -2.23613554,  -1.5143772 ])}","[ -3.3835897   -4.8677287  -13.627406    -3.0178578    1.1018672
   2.2522073    4.70891     -4.1094966   -1.1860768   -1.7107209
   3.6839335   -0.76860875   4.9541225   -4.3189654   -4.6559
   4.3586073    3.0290642    1.70927     -2.2361355   -1.5143772 ]"
133,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/52_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.79244536, 0.        , 0.42903286, ..., 0.        , 0.09481385,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.20879004, -3.80029623, -5.61919438, -4.78409658,  2.36776366,
        5.11871271,  1.57806635, -2.98761728, -1.51043029, -0.45254419,
        2.0478869 ,  0.13729921,  3.41062471, -3.33575709, -3.02612888,
        3.54280057,  1.98171822,  2.41657998, -2.47095966, -0.78623796])}","[-2.20879    -3.8002963  -5.6191945  -4.7840967   2.3677638   5.118713
  1.5780663  -2.9876173  -1.5104303  -0.45254418  2.0478868   0.13729921
  3.4106247  -3.335757   -3.0261288   3.5428007   1.9817182   2.41658
 -2.4709597  -0.78623796]"
134,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/75_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.4273082 , 0.        , 0.22288369, ..., 0.        , 0.20062916,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.82393449,  -4.97100982, -12.56101413,  -3.51444281,
         1.48027418,   1.50472776,   5.75303612,  -6.06515943,
        -3.55490267,  -3.44704564,   5.52305288,  -0.85405217,
         2.93773869,  -5.05597761,  -4.70718848,   4.28338112,
         1.66971657,   1.89266241,  -3.76522209,  -1.44472029])}","[ -2.8239346  -4.9710097 -12.561014   -3.514443    1.4802742   1.5047277
   5.753036   -6.0651593  -3.5549026  -3.4470456   5.5230527  -0.8540522
   2.9377387  -5.055978   -4.7071886   4.283381    1.6697166   1.8926624
  -3.765222   -1.4447203]"
135,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_49_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.82066292, 0.00530302, 0.0443293 , ..., 0.        , 0.14190619,
       0.12523331])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-16.09993197,  -7.69691842, -10.15494927,  -8.27099182,
         1.39372439,   0.80208629,   7.41143385,  -2.48081827,
        -0.50853964,  -3.64590016,   3.04575785,   1.09034209,
         4.41731941,  -3.14515035,  -1.91037997,   2.8208172 ,
         2.46690123,   2.89546837,  -4.40816161,  -2.14519331])}","[-16.099932   -7.6969185 -10.154949   -8.270992    1.3937244   0.8020863
   7.4114337  -2.4808183  -0.5085396  -3.6459002   3.0457578   1.090342
   4.4173193  -3.1451504  -1.91038     2.8208172   2.4669013   2.8954685
  -4.4081616  -2.1451933]"
136,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_45_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.54707509, 0.        , 0.03511569, ..., 0.        , 0.05069891,
       0.33939004])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-12.8179888 ,  -6.28061534,  -6.14898854,  -8.0096019 ,
        -0.67335765,  -1.76818527,   3.21322384,  -0.82951167,
        -1.18632635,  -2.80203665,   4.80405566,  -0.08547616,
         3.24111229,  -3.56110052,  -3.75261586,   1.96316256,
         3.37601661,   2.0053896 ,  -1.90445094,  -1.3987909 ])}","[-12.817988    -6.2806153   -6.1489887   -8.009602    -0.67335767
  -1.7681853    3.213224    -0.82951164  -1.1863264   -2.8020368
   4.8040557   -0.08547616   3.2411122   -3.5611005   -3.752616
   1.9631625    3.3760166    2.0053897   -1.9044509   -1.398791  ]"
137,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_86_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.49932671, 0.        , 0.16951852, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.55020353,   2.36412273,  -8.18370287,  -3.40541971,
        -0.73649493,   3.57468668,   4.98917794,  -3.9207328 ,
        -0.29888901,  -3.99111595,   4.12566989,   0.88723136,
         5.07658967,  -3.12087789,  -4.983545  ,   4.83837163,
         1.19088685,   0.90089592,  -2.98653624,  -2.09644689])}","[-15.550203     2.3641226   -8.183702    -3.4054198   -0.7364949
   3.5746868    4.9891777   -3.9207327   -0.298889    -3.991116
   4.12567      0.88723135   5.0765896   -3.120878    -4.983545
   4.8383718    1.1908869    0.9008959   -2.9865363   -2.096447  ]"
138,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/61_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.52337271, 0.        , 0.29833832, ..., 0.        , 0.08826517,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.31246191, -3.03060945, -6.24328568, -3.8346356 ,  1.05213508,
        0.94005767,  2.18103849, -4.15393639, -2.51296924, -3.48619195,
        5.4383605 ,  2.45322179,  2.87093851, -4.21280616, -3.76619968,
        3.83294277,  1.99562288,  2.13144283, -2.74760211, -1.42976499])}","[-1.3124619 -3.0306094 -6.2432857 -3.8346355  1.0521351  0.9400577
  2.1810384 -4.1539364 -2.5129693 -3.486192   5.4383607  2.4532218
  2.8709385 -4.212806  -3.7661996  3.8329427  1.9956229  2.1314428
 -2.7476022 -1.429765 ]"
139,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_93_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.4781357 , 0.        , 0.02145705, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-14.09717913,   3.22598146,  -7.82541897,  -1.93350964,
        -1.84964747,   2.6228055 ,   5.6835188 ,  -4.00120035,
         0.47828513,  -3.69051663,   3.23210024,   2.38740033,
         3.43218512,  -3.71713599,  -3.76567649,   3.65915038,
         0.9839789 ,   1.07228762,  -1.79183271,  -1.5939812 ])}","[-14.097179     3.2259815   -7.825419    -1.9335096   -1.8496475
   2.6228056    5.683519    -4.0012       0.47828513  -3.6905167
   3.2321002    2.3874004    3.4321852   -3.717136    -3.7656765
   3.6591504    0.98397887   1.0722877   -1.7918327   -1.5939811 ]"
140,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/67_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.61572933, 0.        , 0.02325973, ..., 0.        , 0.12393399,
       0.01062379])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.3221639 , -3.42309364, -9.86717356, -3.16768407,  1.12697908,
       -0.63866009,  4.917221  , -5.83476486, -1.39999072, -3.5987526 ,
        5.54161433,  2.92704789,  3.35031396, -4.04345799, -2.90789412,
        1.90195999,  1.75645941,  2.46806693, -2.74029467,  0.46099229])}","[-1.3221639  -3.4230936  -9.867173   -3.167684    1.1269791  -0.6386601
  4.917221   -5.834765   -1.3999907  -3.5987525   5.5416145   2.927048
  3.350314   -4.043458   -2.9078941   1.90196     1.7564594   2.468067
 -2.7402947   0.46099228]"
141,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/51_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.86072713, 0.        , 0.13885029, ..., 0.        , 0.06992916,
       0.00123103])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.04028135, -3.05696144, -5.27012345, -4.39879733,  2.09381094,
        3.06126645,  1.40490824, -3.64127181, -0.63341573, -2.00526018,
        3.17573699,  0.65633814,  3.93548335, -3.81187012, -3.72972799,
        3.37667869,  1.97151546,  1.37594316, -3.66748352, -0.19848973])}","[-2.0402813  -3.0569615  -5.2701235  -4.3987975   2.093811    3.0612664
  1.4049082  -3.6412718  -0.6334157  -2.0052602   3.175737    0.65633816
  3.9354835  -3.81187    -3.729728    3.3766787   1.9715154   1.3759432
 -3.6674836  -0.19848974]"
142,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/45_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.45067185, 0.        , 0.05580684, ..., 0.        , 0.1403809 ,
       0.0038505 ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.01258470e+00, -4.40290712e+00, -3.94213741e+00, -3.21516061e+00,
        2.04817885e+00,  1.95137008e+00,  2.74434833e+00, -3.51356637e+00,
       -2.57490970e+00, -1.36327863e+00,  2.90327153e+00,  1.08347835e+00,
        4.57205833e+00, -2.80422110e+00, -3.57133652e+00,  4.08460272e+00,
        1.51234702e+00,  1.28472938e+00, -2.70432664e+00, -3.82273907e-03])}","[-2.0125847e+00 -4.4029069e+00 -3.9421375e+00 -3.2151606e+00
  2.0481789e+00  1.9513701e+00  2.7443483e+00 -3.5135663e+00
 -2.5749097e+00 -1.3632786e+00  2.9032714e+00  1.0834783e+00
  4.5720582e+00 -2.8042212e+00 -3.5713365e+00  4.0846028e+00
  1.5123470e+00  1.2847294e+00 -2.7043266e+00 -3.8227390e-03]"
